dis,Portfolio_Equity
22556.289777582326,22556.289777582326
23028.98384006401,23028.98384006401
24079.23399015098,24079.23399015098
24050.940817750943,24050.940817750943
23951.075069488146,23951.075069488146
23588.23151043175,23588.23151043175
23480.04469961359,23480.04469961359
24297.27650343383,24297.27650343383
25214.37665503656,25214.37665503656
24814.911062465668,24814.911062465668
24488.686937404065,24488.686937404065
24635.151675784753,24635.151675784753
24873.166298912274,24873.166298912274
25567.232859410764,25567.232859410764
25505.650237749895,25505.650237749895
25655.447560384244,25655.447560384244
25578.883906700088,25578.883906700088
25585.54127664832,25585.54127664832
25703.712842628967,25703.712842628967
25746.99224609169,25746.99224609169
29247.276714551936,29247.276714551936
28178.715547707718,28178.715547707718
28951.0094544975,28951.0094544975
28814.524272239913,28814.524272239913
28886.096848102672,28886.096848102672
28776.243745157688,28776.243745157688
28410.067601847626,28410.067601847626
28370.125981677964,28370.125981677964
28886.096848102672,28886.096848102672
28916.05371310984,28916.05371310984
29769.907550444575,29769.907550444575
29510.257124865235,29510.257124865235
30154.384312433085,30154.384312433085
30156.04800504022,30156.04800504022
29573.50343913324,29573.50343913324
29699.99866718895,29699.99866718895
29813.181754867903,29813.181754867903
29723.30076176759,29723.30076176759
29741.61177852484,29741.61177852484
29808.185478007108,29808.185478007108
29292.217211102095,29292.217211102095
29313.855613073607,29313.855613073607
28866.122138738298,28866.122138738298
28534.9069358553,28534.9069358553
28671.386919073495,28671.386919073495
28901.075280606263,28901.075280606263
28508.2670579836,28508.2670579836
28757.935327920142,28757.935327920142
28609.80169789293,28609.80169789293
28221.989752131056,28221.989752131056
27135.122767568988,27135.122767568988
28608.138005285793,28608.138005285793
27990.637697991155,27990.637697991155
28456.674390524615,28456.674390524615
29453.665581025773,29453.665581025773
29365.450880052296,29365.450880052296
29997.92961985052,29997.92961985052
30152.723219345666,30152.723219345666
31624.074764455352,31624.074764455352
31326.146411313475,31326.146411313475
31562.49214279446,31562.49214279446
31775.540978736215,31775.540978736215
31236.265418213166,31236.265418213166
31016.564411362586,31016.564411362586
31031.540244346474,31031.540244346474
30458.97783408229,30458.97783408229
30567.16464490045,30567.16464490045
31917.012039775815,31917.012039775815
32804.152726851695,32804.152726851695
32874.05641106791,32874.05641106791
31787.18682698616,31787.18682698616
31464.28748761912,31464.28748761912
32452.960215084608,32452.960215084608
32279.858198351925,32279.858198351925
32000.235662927913,32000.235662927913
31296.181747747225,31296.181747747225
31622.413671367925,31622.413671367925
33606.40609816834,33606.40609816834
32374.732868793333,32374.732868793333
32466.27495498107,32466.27495498107
32747.561183012214,32747.561183012214
32815.80377414101,32815.80377414101
32749.224875619344,32749.224875619344
32329.78977272347,32329.78977272347
32496.237019027634,32496.237019027634
32003.565647661875,32003.565647661875
31813.81890629877,31813.81890629877
32100.101411190702,32100.101411190702
31412.69482016014,31412.69482016014
30745.26033897425,30745.26033897425
31109.77019015748,31109.77019015748
30944.986636460453,30944.986636460453
30766.898740945762,30766.898740945762
30880.076629585317,30880.076629585317
30711.970889713426,30711.970889713426
31452.639039849506,31452.639039849506
31374.411693558213,31374.411693558213
31579.134267905207,31579.134267905207
31217.954401455943,31217.954401455943
31178.010181766585,31178.010181766585
31272.88225268829,31272.88225268829
31039.86130690186,31039.86130690186
30873.42185915679,30873.42185915679
31201.312276345216,31201.312276345216
30946.650329067586,30946.650329067586
31168.020227564695,31168.020227564695
31196.315999484435,31196.315999484435
30424.024692214352,30424.024692214352
30477.286251319863,30477.286251319863
30419.031014873253,30419.031014873253
30462.31041833598,30462.31041833598
30670.36037789724,30670.36037789724
30731.945599077808,30731.945599077808
30523.893039996852,30523.893039996852
30846.787180324493,30846.787180324493
30961.636560130268,30961.636560130268
30876.746644851366,30876.746644851366
30667.032992682973,30667.032992682973
30210.981055312004,30210.981055312004
30257.580045429895,30257.580045429895
30765.22984929925,30765.22984929925
30675.354055238335,30675.354055238335
30237.607935585216,30237.607935585216
29601.799211053025,29601.799211053025
29683.356542078276,29683.356542078276
28911.062635288494,28911.062635288494
28308.540760497435,28308.540760497435
28241.96186197577,28241.96186197577
28173.721870366673,28173.721870366673
28521.586996919486,28521.586996919486
28694.686414132477,28694.686414132477
29012.589476638717,29012.589476638717
29322.176675629,29322.176675629
29372.108250000554,29372.108250000554
29799.864415451786,29799.864415451786
29734.951809056955,29734.951809056955
29766.577565710657,29766.577565710657
29460.322950974034,29460.322950974034
29333.827722918326,29333.827722918326
29490.27981598121,29490.27981598121
29458.656658847205,29458.656658847205
29348.806155421913,29348.806155421913
29300.538273657494,29300.538273657494
29388.752974630977,29388.752974630977
29523.57446428144,29523.57446428144
29656.721863245977,29656.721863245977
29270.57880913063,29270.57880913063
29070.849912124737,29070.849912124737
29069.183619997908,29069.183619997908
28698.01379934675,28698.01379934675
28956.000532318954,28956.000532318954
28877.773186027665,28877.773186027665
29182.364108157162,29182.364108157162
29615.11395094949,29615.11395094949
29685.02023468542,29685.02023468542
29388.75297463099,29388.75297463099
28949.340562851034,28949.340562851034
29255.597777107356,29255.597777107356
29503.594555877677,29503.594555877677
29478.631368211598,29478.631368211598
28909.39634316168,28909.39634316168
28764.59269786843,28764.59269786843
28761.262713134467,28761.262713134467
29466.98032092229,29466.98032092229
30688.671394654517,30688.671394654517
30567.164644900506,30567.164644900506
30528.881518298578,30528.881518298578
30650.385668532886,30650.385668532886
29844.80491200197,29844.80491200197
28786.231099839944,28786.231099839944
29418.71503867757,29418.71503867757
29442.011934216815,29442.011934216815
29149.077258416044,29149.077258416044
29317.18299828794,29317.18299828794
29749.932841080266,29749.932841080266
29876.430668655674,29876.430668655674
29809.85177013401,29809.85177013401
29685.02023468544,29685.02023468544
29297.208288923564,29297.208288923564
29218.98094263228,29218.98094263228
28792.885870268474,28792.885870268474
28724.648478179075,28724.648478179075
29412.055069209648,29412.055069209648
29481.963952465278,29481.963952465278
29413.71876181678,29413.71876181678
29471.97399826339,29471.97399826339
29641.74603026212,29641.74603026212
29841.47232774832,29841.47232774832
30139.40847944929,30139.40847944929
29808.18547800719,29808.18547800719
29265.585131789572,29265.585131789572
29084.16465202122,29084.16465202122
28836.165273731207,28836.165273731207
29147.410966289226,29147.410966289226
29570.173454399366,29570.173454399366
29704.994944049835,29704.994944049835
29678.362864737228,29678.362864737228
29387.089282023888,29387.089282023888
29982.951187347022,29982.951187347022
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29956.31910803442,29956.31910803442
29645.776446059135,29645.776446059135
29889.092449360556,29889.092449360556
29805.850395541107,29805.850395541107
30186.827295330393,30186.827295330393
29837.86368540049,29837.86368540049
30164.419242459666,30164.419242459666
30907.162568060932,30907.162568060932
30382.117113688517,30382.117113688517
30679.85945984341,30679.85945984341
30119.598136594832,30119.598136594832
30612.62530098449,30612.62530098449
30356.50648180101,30356.50648180101
31012.812674751094,31012.812674751094
31406.594890484146,31406.594890484146
32056.495925400675,32056.495925400675
31938.04300282842,31938.04300282842
31877.214002003075,31877.214002003075
31986.066687710034,31986.066687710034
32005.269661502294,32005.269661502294
32274.198796752906,32274.198796752906
32149.33821608541,32149.33821608541
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
31355.373626709134,31355.373626709134
30982.460131917418,30982.460131917418
31098.78372696367,31098.78372696367
31321.162527731085,31321.162527731085
30677.974161009875,30677.974161009875
30547.968256743636,30547.968256743636
30602.708145479744,30602.708145479744
30910.61602517431,30910.61602517431
31834.344990186066,31834.344990186066
30907.194116387298,30907.194116387298
31546.96323728553,31546.96323728553
31837.764236009047,31837.764236009047
32528.85133685637,32528.85133685637
32080.66916357048,32080.66916357048
31988.298930033343,31988.298930033343
32453.585321326227,32453.585321326227
32624.643479180515,32624.643479180515
33353.36092482887,33353.36092482887
33165.19322303951,33165.19322303951
32860.707252131964,32860.707252131964
33206.24547662756,33206.24547662756
33230.19351220859,33230.19351220859
33065.97917192834,33065.97917192834
33969.17934718203,33969.17934718203
33917.86136723294,33917.86136723294
37818.03583225614,37818.03583225614
37082.477231997786,37082.477231997786
37390.38511169234,37390.38511169234
37790.665887888084,37790.665887888084
38166.99862850278,38166.99862850278
38471.48459941033,38471.48459941033
38180.68360068681,38180.68360068681
37441.70575460548,37441.70575460548
36836.153058613374,36836.153058613374
36825.88466928829,36825.88466928829
36860.098431230384,36860.098431230384
36839.572304436355,36839.572304436355
37434.86193703146,37434.86193703146
37906.98948293435,37906.98948293435
38173.84244607682,38173.84244607682
38300.42910452008,38300.42910452008
38895.71607415115,38895.71607415115
38615.17813882464,38615.17813882464
37653.81882901186,37653.81882901186
37694.87374556395,37694.87374556395
37742.772479690066,37742.772479690066
38423.591191212305,38423.591191212305
38474.909171161395,38474.909171161395
38488.59414334542,38488.59414334542
38338.059449321125,38338.059449321125
38300.429104520095,38300.429104520095
38950.455962887274,38950.455962887274
39176.2566724417,39176.2566724417
39843.39041177992,39843.39041177992
39925.50024488408,39925.50024488408
39641.54306373459,39641.54306373459
40835.54423771181,40835.54423771181
41030.55309411117,41030.55309411117
41389.77895375482,41389.77895375482
41861.906499657714,41861.906499657714
41577.94399258015,41577.94399258015
42019.27968532797,42019.27968532797
40705.53567048153,40705.53567048153
40058.9253949733,40058.9253949733
40500.2664136492,40500.2664136492
40147.879045651505,40147.879045651505
40359.997445985944,40359.997445985944
40093.14181987943,40093.14181987943
40079.45684769541,40079.45684769541
39005.19585162338,39005.19585162338
38642.54808319272,38642.54808319272
38960.7190262843,38960.7190262843
38639.12883736974,38639.12883736974
38464.646107764405,38464.646107764405
38526.22715111051,38526.22715111051
38314.11407670413,38314.11407670413
38902.557228761165,38902.557228761165
38974.40399846832,38974.40399846832
38580.964376882584,38580.964376882584
38567.28473062663,38567.28473062663
38344.90326689518,38344.90326689518
38009.62544283256,38009.62544283256
37797.51236842619,37797.51236842619
38529.65172286156,38529.65172286156
38885.4556737182,38885.4556737182
39846.81232056694,39846.81232056694
