Close,High,Low,Open,Volume,MA_short,MA_long,signal,Signal,Position,Returns,Strategy_Returns,Equity
RBLX,RBLX,RBLX,RBLX,RBLX,,,,,,,,
55.72999954223633,57.849998474121094,54.56999969482422,57.81999969482422,13424000,57.165714263916016,63.5919999440511,0,-1.0,-1.0,-0.01987339176900249,0.01987339176900249,23513.856259564884
56.5099983215332,58.439998626708984,55.5,57.36000061035156,11659700,56.19428525652204,63.09633331298828,0,-1.0,-1.0,0.01399603060656296,-0.01399603060656296,23184.755607677693
56.970001220703125,57.97999954223633,56.220001220703125,56.45000076293945,7443300,55.96571404593332,62.62633336385091,0,-1.0,-1.0,0.008140203730896856,-0.008140203730896856,22996.026973580145
55.97999954223633,57.11000061035156,54.970001220703125,56.81999969482422,4833900,55.79571424211775,62.1363333384196,0,-1.0,-1.0,-0.017377596230540804,0.017377596230540804,23395.64264523364
58.099998474121094,58.77000045776367,55.79999923706055,56.119998931884766,7160400,56.414285387311665,61.613333257039386,0,-1.0,-1.0,0.037870649325126404,-0.037870649325126404,22509.634466880027
57.91999816894531,59.400001525878906,57.22999954223633,57.7400016784668,5489200,56.86714226858957,61.02833315531413,0,-1.0,-1.0,-0.0030981120465254364,0.0030981120465254364,22579.371836584753
61.15999984741211,61.439998626708984,57.099998474121094,58.209999084472656,13370900,57.48142787388393,60.82966639200846,0,-1.0,-1.0,0.05593925726682736,-0.05593925726682736,21316.298546494683
61.18000030517578,62.5,60.78499984741211,61.92499923706055,7901400,58.25999941144671,60.65966644287109,0,-1.0,-1.0,0.0003270186038843992,-0.0003270186038843992,21309.327720304023
62.0099983215332,62.659000396728516,60.63999938964844,61.70000076293945,4742400,59.04571369716099,60.558332951863605,0,-1.0,-1.0,0.013566492517444573,-0.013566492517444573,21020.234885234746
60.36000061035156,62.130001068115234,60.0099983215332,61.86000061035156,3650600,59.52999932425363,60.36866620381673,0,-1.0,-1.0,-0.02660857532403238,0.02660857532403238,21579.553388507367
59.5,60.61000061035156,59.16999816894531,59.75,3415900,60.03285653250558,60.21199963887533,0,-1.0,-1.0,-0.014247856223581157,0.014247856223581157,21887.01576255591
59.06999969482422,60.88999938964844,58.4370002746582,59.25,6546600,60.17142813546317,59.99666633605957,0,1.0,-1.0,-0.007226895885307227,0.007226895885307227,22045.190946711984
58.290000915527344,58.619998931884766,56.323001861572266,57.650001525878906,5148800,60.22428567068918,59.71466636657715,0,1.0,1.0,-0.013204651825403979,-0.013204651825403979,21754.091875836104
60.9900016784668,62.22999954223633,58.220001220703125,62.22999954223633,13917000,60.2000002179827,59.544333140055336,0,1.0,1.0,0.046320135881490865,0.046320135881490865,22761.74436750327
61.61000061035156,63.779998779296875,60.33000183105469,60.415000915527344,9559000,60.26142883300781,59.47666651407878,0,1.0,1.0,0.010165583125466116,0.010165583125466116,22993.130771951735
58.220001220703125,59.529998779296875,57.4900016784668,57.8849983215332,6559500,59.72000067574637,59.323333231608075,0,1.0,1.0,-0.05502352468860161,-0.05502352468860161,21727.967673253002
52.959999084472656,56.5,51.27000045776367,55.88999938964844,10526500,58.66285760062082,59.00499992370605,0,-1.0,1.0,-0.09034699460569584,-0.09034699460569584,19764.911095084877
52.529998779296875,56.08000183105469,50.099998474121094,50.5099983215332,7628400,57.667143140520366,58.72033322652181,0,-1.0,-1.0,-0.008119341250174883,0.008119341250174883,19925.389153045242
51.220001220703125,55.2400016784668,50.279998779296875,54.5099983215332,5377600,56.545714787074495,58.447666549682616,0,-1.0,-1.0,-0.024938084695140805,0.024938084695140805,20422.290195327525
57.310001373291016,57.39500045776367,50.84000015258789,51.17499923706055,9857300,56.40571485246931,58.365333302815756,0,-1.0,-1.0,0.11889886777523762,-0.11889886777523762,17994.103013725748
56.119998931884766,57.125,54.13999938964844,57.11000061035156,7466400,55.71000017438616,58.22166659037272,0,-1.0,-1.0,-0.020764306628700324,0.020764306628700324,18367.738086211168
57.2599983215332,57.72999954223633,55.20000076293945,55.21500015258789,5989300,55.08857127598354,58.00899988810222,0,-1.0,-1.0,0.020313603195753815,-0.020313603195753815,17994.623143124343
56.90999984741211,58.79999923706055,56.03099822998047,58.47999954223633,4406100,54.90142822265625,57.83333320617676,0,-1.0,-1.0,-0.006112442968575382,0.006112442968575382,18104.614250827697
58.880001068115234,59.900001525878906,57.15999984741211,57.20000076293945,6082900,55.74714279174805,57.70733324686686,0,-1.0,-1.0,0.03461608198884414,-0.03461608198884414,17477.90343954465
59.09000015258789,60.0,57.86000061035156,58.119998931884766,6835100,56.68428584507534,57.56666653951009,0,-1.0,-1.0,0.003566560473219349,-0.003566560473219349,17415.567439982427
59.709999084472656,60.630001068115234,58.90800094604492,59.29999923706055,5119400,57.897142682756694,57.604666519165036,0,1.0,-1.0,0.010492451011740567,-0.010492451011740567,17232.835451776748
59.90999984741211,60.560001373291016,58.72999954223633,59.599998474121094,5899800,58.268571036202566,57.69599990844726,0,1.0,1.0,0.003349535521789404,0.003349535521789404,17290.557446263625
62.150001525878906,62.720001220703125,60.60499954223633,60.630001068115234,6128100,59.12999997820173,57.97533327738444,0,1.0,1.0,0.037389445571223145,0.037389445571223145,17937.041802796808
63.47999954223633,64.62999725341797,62.650001525878906,64.07499694824219,6949000,60.01857158115932,58.26633326212565,0,1.0,1.0,0.021399806656539067,0.021399806656539067,18320.891029366918
65.69000244140625,65.98999786376953,62.790000915527344,62.790000915527344,7671800,61.272857666015625,58.56066665649414,0,1.0,1.0,0.034814160603443334,0.034814160603443334,18958.717472061482
66.58000183105469,66.9000015258789,65.41999816894531,65.55500030517578,4441600,62.37285777500698,58.92233339945475,0,1.0,1.0,0.01354847551485916,0.01354847551485916,19215.579191524837
66.43000030517578,67.0999984741211,65.6500015258789,66.37999725341797,5738300,63.42142922537668,59.25300013224284,0,1.0,1.0,-0.002252951663466951,-0.002252951663466951,19172.287420420813
66.4000015258789,66.83999633789062,65.54000091552734,66.43000030517578,8248200,64.37714385986328,59.5673334757487,0,1.0,1.0,-0.0004515848134737377,-0.0004515848134737377,19163.629506582198
67.05000305175781,67.06999969482422,63.5,63.94499969482422,10361300,65.39714431762695,59.936333592732744,0,1.0,1.0,0.009789179381653579,0.009789179381653579,19351.22571342568
